"W1","W2","W3","W4","A","Y"
1,0,0.676722282543778,1.07303947093897,0,0
1,1,0.785759076010436,4.36749675660394,0,1
1,0,0.342681373935193,3.67487039999105,0,1
0,1,0.155968933366239,2.04366127261892,0,1
0,0,0.580785040743649,4.58043429651298,0,0
0,1,0.684094073018059,2.77250166633166,1,1
0,0,0.715629126876593,4.51126271742396,0,0
1,1,0.495236119488254,2.1548178116791,1,1
1,0,0.416363929631189,0.828449151013047,0,0
1,0,0.305029061855748,0.434077822137624,0,0
1,0,0.273689640220255,1.45906175486743,1,0
1,1,0.712945789797232,0.804134382633492,0,1
1,0,0.138719409937039,2.26579907815903,0,0
0,0,0.878301764838398,4.07131003797986,0,0
1,1,0.869049536297098,0.639522820711136,1,1
0,1,0.248697289265692,0.224669245071709,0,0
1,1,0.0410466971807182,4.92055569426157,0,1
1,1,0.334645507624373,2.53814479103312,0,1
0,1,0.512614823644981,3.77897528582253,0,0
0,0,0.0803806041367352,3.64943190012127,0,0
1,0,0.258153446717188,4.14780480787158,0,0
1,0,0.170008997898549,0.707822050899267,0,0
0,1,0.733364388579503,4.13766376092099,0,1
1,1,0.904261516872793,4.48868240462616,0,1
1,1,0.75937788374722,3.23342135059647,1,1
0,0,0.0798449949361384,0.57941083679907,0,0
1,1,0.339583118213341,2.89597722003236,0,1
0,1,0.910372773185372,0.941563673550263,1,0
1,0,0.629024428315461,2.32870116946287,0,1
0,1,0.279641501838341,2.41215035901405,0,0
1,1,0.472616935148835,4.58502257242799,0,1
1,1,0.95786389708519,2.40582366357557,1,1
1,1,0.132010308327153,2.1266945253592,0,1
1,1,0.155504737747833,3.44980565132573,1,1
1,0,0.00859618652611971,1.76401496282779,0,1
1,0,0.811220686649904,4.61834655259736,0,0
1,0,0.299122814554721,2.65185891999863,0,0
0,0,0.913481307215989,2.61334124486893,1,0
1,0,0.982246265746653,4.23752444447018,0,0
1,0,0.609219309641048,2.40883496473543,0,0
0,0,0.972012813203037,0.144501002505422,0,0
0,1,0.444582977332175,3.0305057449732,0,0
1,0,0.724526814883575,1.84598312946036,0,1
0,0,0.024652143009007,4.75230248179287,0,1
0,1,0.300572597421706,1.26922411611304,0,0
1,0,0.471483829896897,1.82261043344624,1,1
1,0,0.720434841001406,2.55335282883607,0,0
1,0,0.525435867719352,3.0540375423152,0,1
1,1,0.09553067618981,1.70855969307013,1,1
0,1,0.907367632025853,2.9266851907596,0,0
0,0,0.947965102037415,0.13404784607701,1,0
0,0,0.108565448084846,3.9055359037593,0,0
1,1,0.540936310077086,0.418370574479923,1,0
0,0,0.00806465256027877,1.5444618393667,1,0
0,1,0.821542282123119,4.86823591054417,0,0
1,1,0.528547865338624,0.351932621560991,0,1
0,1,0.732440975494683,1.19879390462302,0,0
0,1,0.0261660523246974,0.721295003313571,0,1
1,1,0.0463523997459561,2.0368177338969,1,1
0,1,0.678542814217508,1.1637888266705,0,0
0,0,0.146776101086289,1.93693084758706,0,1
1,1,0.055562982801348,3.68369231582619,0,1
0,0,0.890722843352705,2.85621538641863,0,0
0,0,0.749833321431652,3.73568655457348,0,1
1,0,0.907636681105942,3.92462558345869,0,0
1,0,0.590150737436488,0.344715762184933,1,0
0,0,0.441681674681604,3.79978138953447,0,0
1,1,0.0569738892372698,1.02172324317507,1,1
0,0,0.0193623842205852,2.62882072594948,0,1
1,1,0.792374343378469,0.342920168768615,1,1
0,1,0.856559370644391,4.18713110499084,0,0
0,1,0.138888199813664,1.68159430497326,0,0
0,0,0.398401457583532,1.12601914908737,0,0
1,1,0.984058480011299,3.96995106129907,0,1
0,1,0.627049969974905,1.25056563410908,0,0
0,0,0.565517316339538,3.5961810965091,0,0
1,1,0.964748461032286,1.52692557079718,0,1
0,1,0.503390987869352,0.602983337594196,1,0
1,1,0.308983841678128,0.0312080048024654,1,0
0,1,0.643260327167809,1.33774196496233,0,0
1,0,0.971822941210121,3.62298093852587,0,0
0,1,0.554413183126599,3.70871152263135,0,1
0,0,0.00806264253333211,3.19788407767192,0,0
0,1,0.224551305640489,3.76291634398513,0,1
1,1,0.346433802740648,3.76604407443665,1,1
0,0,0.611103992443532,0.0410959799773991,0,0
0,0,0.359935998916626,0.129907390801236,0,1
0,0,0.722233048407361,1.8757048167754,0,0
0,1,0.691654748981819,2.33641212340444,0,0
0,0,0.477476503467187,1.35754170129076,1,0
0,0,0.0823469322640449,2.7777489181608,0,1
0,1,0.643539435928687,0.100223950576037,1,0
0,0,0.215581584954634,1.54797926195897,0,0
1,0,0.860057744896039,1.29230640712194,1,0
1,1,0.79336631949991,4.71548317815177,0,1
1,0,0.0591019061394036,3.82837393670343,0,1
0,0,0.680630203103647,0.470309461234137,0,0
1,1,0.207667290698737,4.22999895643443,0,1
0,1,0.849599906010553,3.74806185136549,0,0
1,0,0.0285597927868366,3.2942725031171,0,1
0,1,0.138870980357751,1.85445510898717,0,0
1,1,0.837945538572967,0.00583581859245896,1,0
0,0,0.265209760516882,2.34378968831152,0,0
1,1,0.862020990578458,2.90045030880719,1,1
1,1,0.161780841182917,2.43601080379449,1,1
1,0,0.8957911322359,1.65873685502447,0,1
0,1,0.419729186454788,3.16616367199458,0,0
0,1,0.0443410130683333,1.64121727575548,0,1
1,1,0.12634337018244,4.39159046043642,0,1
1,0,0.68632630771026,1.93329420988448,0,0
0,0,0.737803004682064,4.15770382853225,0,0
0,1,0.76311671291478,0.940014991210774,1,0
1,1,0.294723023660481,2.32395559200086,1,1
0,0,0.626603621989489,0.935470320982859,1,0
0,0,0.0406205132603645,2.98084916430525,1,1
1,0,0.792204501572996,3.39985338388942,0,0
0,1,0.358279628679156,2.1561112231575,0,0
0,1,0.203405986074358,1.12338803359307,0,0
0,1,0.370389113202691,0.0597946904599667,1,0
1,0,0.41790036461316,3.14261011430062,0,1
1,0,0.192514865659177,3.64796643727459,0,1
0,0,0.533206454943866,2.4779392988421,0,0
1,0,0.0562929788138717,4.068088082131,0,1
0,1,0.826137083815411,2.7514588390477,0,0
0,0,0.484011149499565,1.17115558939986,1,0
1,1,0.620327418670058,3.9374776405748,0,1
1,1,0.632319127442315,2.40281021455303,0,1
0,0,0.0469417956192046,4.67739088460803,0,0
0,0,0.128040671814233,3.68347675190307,0,1
0,0,0.704649935709313,4.97787894681096,0,0
0,0,0.209540090057999,0.35476662684232,1,0
1,1,0.513452307786793,0.000821100547909737,0,1
1,1,0.335860424442217,3.85543436510488,0,1
1,1,0.767590372823179,4.74122646031901,0,1
1,1,0.541857860749587,3.90027188928798,0,1
1,0,0.0912708553951234,2.88078195764683,0,1
1,1,0.563471460249275,3.49239377421327,0,1
1,1,0.504849951248616,0.359374405816197,1,1
1,0,0.922681828960776,3.86439901310951,0,1
0,0,0.00955909676849842,2.99625067738816,0,0
1,1,0.720742716919631,1.86950226547197,1,1
1,1,0.864973945776001,1.89021152677014,1,1
1,1,0.215295288478956,2.29598050587811,1,1
0,1,0.732569751096889,2.03205543919466,0,0
1,0,0.233950645895675,4.42372339544818,0,0
1,0,0.130020102253184,4.68882999150082,0,1
0,0,0.660143565153703,2.56151457666419,0,0
0,1,0.186635812744498,4.64232304366305,0,1
1,0,0.2677816466894,1.79921534610912,1,0
0,0,0.714936182368547,2.72556921467185,0,1
1,0,0.432178541086614,0.28015473508276,1,0
0,1,0.432078619953245,3.89849543804303,0,1
1,1,0.740481790853664,4.23767811385915,0,1
0,0,0.167859935201705,2.67292298492976,0,0
1,1,0.0575064974837005,4.85868830466643,0,1
1,1,0.417701523052529,0.363893611356616,1,0
1,0,0.230884718475863,0.0853496871422976,1,0
1,0,0.519483348587528,2.7886678732466,0,0
0,0,0.650801005074754,4.51835580635816,0,0
0,0,0.147028169361874,1.85597535222769,0,0
0,1,0.386000938713551,4.5056057383772,0,1
0,0,0.49301581014879,0.956793433288112,0,0
0,1,0.940159456105903,3.638075691415,0,0
1,1,0.328057839302346,1.30287126172334,1,1
0,1,0.811873336089775,1.40302635496482,1,1
0,0,0.870739925885573,4.09631209680811,0,0
0,1,0.432691303547472,3.09651153394952,0,0
0,0,0.100728095741943,1.56809876672924,0,0
0,0,0.423672526143491,0.80556511413306,1,0
0,1,0.652786482358351,0.14815709204413,1,0
0,1,0.491496992297471,0.809887599898502,1,0
0,1,0.778304992243648,2.80777366133407,0,0
0,1,0.00317519996315241,0.621330195572227,0,1
0,0,0.963986776070669,0.979399570496753,0,0
1,1,0.919842776376754,1.90105291083455,1,1
0,1,0.107681934256107,0.783002264797688,1,0
1,1,0.325400956906378,0.563645033398643,1,1
1,1,0.744710758561268,4.67899230890907,0,1
0,0,0.192971456097439,0.994147027377039,1,1
1,0,0.493795376271009,3.82654238957912,0,0
0,1,0.874014092842117,3.59851473709568,0,0
1,1,0.881912953453138,1.0277450538706,1,1
0,1,0.172556370962411,4.02412233757786,0,0
1,1,0.859686016803607,3.65090013365261,0,1
0,1,0.59270752966404,2.15059175156057,0,0
1,1,0.641067796386778,2.47679030988365,0,1
1,0,0.717706578783691,1.00906406412832,0,0
1,1,0.128550817724317,2.04026321996935,1,1
1,0,0.647632082924247,4.30854509701021,0,1
0,0,0.342234642943367,0.610530076082796,0,0
1,1,0.796688602073118,1.67986465850845,1,1
1,0,0.0213713997509331,3.40887052472681,0,0
0,0,0.0873785694129765,4.93977062520571,0,0
1,0,0.996638425625861,1.77242695819587,0,0
0,0,0.68710153712891,2.14714052155614,0,0
1,1,0.9834375877399,4.01939651463181,0,1
0,0,0.753130543977022,2.82763825729489,1,0
1,0,0.970306495437399,0.816205037990585,0,1
1,0,0.627582765650004,2.73676351294853,0,0
0,1,0.181053936248645,2.24615793093108,0,0
1,0,0.130741717526689,2.78371839085594,1,1
0,1,0.941346479579806,2.28101916844025,0,0
1,0,0.697196298744529,0.0969688314944506,1,0
1,0,0.218641575425863,1.14520845585503,1,0
1,0,0.480303980177268,0.879288505529985,1,0
1,0,0.838444069726393,0.305701262550429,1,0
1,1,0.539911425439641,2.09208427229896,1,1
0,1,0.627325714565814,0.00911513925530016,1,1
0,0,0.886776795843616,0.500089389970526,1,0
1,1,0.759812188567594,0.428496212698519,1,1
0,1,0.264035015134141,3.68672547745518,0,0
0,1,0.035325956530869,3.1652921938803,0,1
0,0,0.452115813503042,3.1656313710846,0,0
1,1,0.469951527193189,0.945971666369587,1,1
1,1,0.494587643072009,4.87153390422463,0,1
1,1,0.431504328036681,2.47486336156726,1,1
0,0,0.430812257574871,0.268345451913774,1,0
0,0,0.896372341318056,2.69533555954695,0,0
1,0,0.602285196539015,0.996319869300351,1,0
1,0,0.860740360338241,0.370933922240511,1,0
1,1,0.261622804449871,2.72055429988541,0,1
1,1,0.733691056258976,0.506562344962731,1,1
1,1,0.548307320103049,4.87456630216911,1,1
1,1,0.555340091697872,2.37393298652023,1,1
0,1,0.0574370385147631,0.0184248003643006,1,0
1,0,0.169224933488294,4.80250872555189,0,1
0,1,0.966487779282033,2.84069725428708,0,0
1,1,0.105148550355807,0.206439311150461,1,0
0,0,0.107530526118353,2.97376934206113,0,0
0,0,0.636335962917656,1.8170958571136,0,0
1,0,0.482359793502837,0.0710995902772993,1,1
0,0,0.105822971323505,4.29560282500461,0,0
0,1,0.634631951106712,4.12908458849415,0,1
0,0,0.36758300405927,3.61301181372255,0,1
0,1,0.197911917930469,3.35490459343418,0,0
0,1,0.933367926860228,3.20850242627785,0,0
0,1,0.75144873932004,1.00870256777853,1,1
1,1,0.828522136434913,4.93026353185996,0,1
1,1,0.824987389845774,3.85428471956402,0,1
0,0,0.118603870272636,0.399315878748894,1,0
0,0,0.566146575845778,0.694512950722128,1,0
0,1,0.0870129461400211,1.7941096809227,1,1
0,0,0.613036868395284,1.04110728949308,0,0
0,1,0.211111534154043,2.58600775385275,1,0
1,0,0.0792725454084575,1.66192877455615,1,0
0,1,0.436017378233373,3.20823697373271,0,1
1,1,0.181075882399455,3.17364234128036,1,1
1,1,0.753067387733608,0.339288325048983,1,1
1,0,0.728389215655625,1.12716451054439,1,0
0,0,0.4782585198991,3.87889835983515,0,0
1,1,0.214800443034619,3.12219035578892,1,1
1,1,0.937111650593579,3.05116208619438,0,1
0,1,0.805708821164444,0.832712698029354,0,1
1,1,0.847226621350273,0.749272856628522,1,1
1,1,0.199172170134261,1.46894232253544,1,1
1,1,0.682331277057528,2.47075551887974,1,1
1,0,0.0346434887032956,1.79236286086962,0,0
1,0,0.756050813943148,4.23992953496054,0,0
0,1,0.172463491559029,4.62883237167262,0,1
0,0,0.0384899815544486,2.36703826230951,1,0
1,1,0.575136171421036,2.98031664337032,0,1
0,1,0.750037549762055,3.81763731013052,0,0
0,1,0.994345894083381,1.4398016850464,0,0
0,1,0.236616300884634,0.840168456779793,1,0
0,0,0.686735408147797,3.90209910925478,0,1
0,0,0.997491676360369,0.764772914117202,0,0
0,0,0.131660500075668,2.7789596200455,0,0
0,1,0.292204674333334,1.01064380025491,1,0
1,0,0.429965584073216,4.60936116869561,0,0
0,0,0.546116984914988,3.33097562543117,0,0
1,0,0.892046638997272,0.435153377475217,1,0
1,1,0.615954845910892,1.35577581357211,1,1
1,0,0.548878587316722,4.40115123987198,0,0
1,1,0.228897962253541,0.247938856482506,1,1
1,1,0.877985681407154,2.86097320844419,0,1
1,0,0.0144865878392011,0.423942219931632,0,0
1,1,0.891717520775273,2.87481121951714,1,1
1,1,0.311171466950327,3.00977080478333,0,1
1,1,0.44429947109893,0.612639617174864,1,1
0,0,0.772780507802963,1.17719217785634,0,0
1,0,0.880903033073992,1.96808175882325,0,1
1,1,0.986674928339198,4.01587246335112,0,1
1,1,0.00835361192002892,0.00693871756084263,0,0
1,1,0.460975270252675,2.62545793084428,1,1
0,0,0.845738660544157,0.997845684178174,1,0
1,1,0.404769776854664,4.40414066193625,0,1
1,1,0.347583880880848,3.6549189244397,1,1
0,1,0.0126656964421272,3.14858162309974,0,0
1,0,0.832227972103283,0.380598726915196,0,0
1,1,0.190987185342237,2.11005244171247,0,1
0,0,0.585967370541766,4.55534262116998,0,0
0,1,0.286434107460082,0.906967797782272,0,0
1,1,0.290226302808151,0.396736724069342,1,1
1,1,0.0202025503385812,3.23185771587305,1,1
0,0,0.764252991881222,3.52160320733674,0,0
1,0,0.211006788071245,2.46928611304611,1,1
1,0,0.951017528539523,1.51325508370064,0,0
1,0,0.79303329740651,3.89471687143669,0,0
1,0,0.533364569535479,1.87636974616908,1,0
1,0,0.777919516665861,3.2431712700054,0,1
0,0,0.284141632495448,0.957421681378037,0,0
1,0,0.664086482254788,1.60856076749042,0,0
1,1,0.203555466141552,2.34356954460964,1,1
0,0,0.744455747539178,3.06385942385532,0,0
1,0,0.520375735359266,0.28960392693989,0,0
0,0,0.527618324849755,0.475604633102193,1,0
0,0,0.510842198273167,2.69917299854569,0,0
0,1,0.372053128434345,1.88468653475866,0,0
1,0,0.935405652271584,2.638352480717,0,0
0,0,0.150035835336894,3.97399352979846,1,1
1,1,0.805242892820388,1.42072175978683,1,1
0,0,0.833990865387022,0.787102894391865,0,0
0,1,0.377731565618888,3.18737236782908,0,1
1,1,0.885009862249717,3.42784276930615,1,1
1,0,0.45285408408381,0.411846749484539,1,0
0,1,0.00706662493757904,3.04282331722789,0,1
1,1,0.053836336825043,3.67320097633637,0,1
1,1,0.942890545586124,0.843924940563738,1,1
1,1,0.412627384765074,4.0674560982734,0,1
1,0,0.466370523441583,1.83672365383245,0,1
0,0,0.241245629964396,4.65002222685143,0,1
0,1,0.947555626742542,2.41268086596392,1,0
1,0,0.191621045349166,1.55604791943915,0,1
1,1,0.728813489666209,1.75741646788083,1,1
0,1,0.425189844099805,0.818916368298233,1,0
0,0,0.0759534800890833,3.78635924891569,0,0
0,1,0.806734375655651,0.998136090347543,1,1
1,1,0.646873995428905,2.87330890074372,0,1
0,1,0.657466057920828,0.248496027197689,0,0
0,1,0.822532245656475,0.01624028198421,1,0
0,0,0.313364944886416,3.51723105181009,0,0
1,1,0.982225423445925,0.218791712541133,1,0
1,0,0.224458644166589,2.56742933648638,0,0
0,0,0.53639434883371,2.19589633517899,0,0
1,1,0.517709010280669,3.58038193895482,0,1
0,0,0.378798398654908,0.845926814945415,1,0
1,0,0.368203297955915,2.47966415015981,0,0
1,1,0.39987382479012,0.601765980245546,1,0
0,0,0.835493443300948,2.41165990708396,0,0
1,1,0.771420126082376,1.93017183570191,0,1
0,0,0.894352267030627,4.89492229185998,0,1
1,1,0.316664174897596,3.19041174952872,1,1
1,1,0.695257472107187,4.1777900326997,0,1
1,0,0.862672559684142,4.69992627040483,0,1
1,1,0.147888144245371,0.859009738778695,0,1
0,1,0.216051239287481,1.58429257688113,0,0
0,1,0.951048271730542,2.00720532448031,1,0
0,1,0.910500187193975,4.70060478779487,0,0
1,1,0.638728250050917,0.130631986539811,1,0
0,0,0.800609822850674,2.73829403799027,0,0
1,1,0.0238909143954515,2.61121669784188,1,1
0,1,0.135645954636857,4.91055777412839,0,1
0,1,0.0957590586040169,1.49868076550774,1,1
0,0,0.25768459145911,2.06862638238817,0,1
0,0,0.865527528105304,1.64771765936166,0,1
1,1,0.335901291342452,4.19222854776308,0,1
0,0,0.584947748109698,1.6306269611232,0,0
0,1,0.254353111609817,0.987722688587382,1,0
0,0,0.825292253633961,0.99440915742889,0,0
1,1,0.377441766439006,1.77050747908652,1,1
1,0,0.259344688616693,3.48649040563032,0,0
1,0,0.177176911151037,2.69225972588174,0,0
0,1,0.886981530115008,2.25550100789405,1,0
1,0,0.852864972548559,1.54755005496554,1,0
0,1,0.463475193595514,2.13672350975685,0,0
0,1,0.723119901260361,4.40679925726727,0,0
0,0,0.236191699281335,4.97994999983348,0,0
0,0,0.798195285024121,0.76983341248706,0,0
1,0,0.826962732244283,1.31084087537602,1,0
1,1,0.754086361732334,1.60923876566812,1,1
0,0,0.972628341754898,0.685276276199147,0,0
1,0,0.428217802895233,1.86213205102831,1,0
0,1,0.162354418775067,4.22707556281239,0,0
1,1,0.941651882603765,1.72395554371178,0,1
1,1,0.143757802667096,1.01587045006454,1,1
0,1,0.619244179455563,1.78958827396855,1,0
1,0,0.876411303179339,0.121445538243279,1,0
0,0,0.451322123641148,1.45606207312085,1,0
1,1,0.519968109671026,3.73373772599734,0,1
0,0,0.83882423164323,4.08821539138444,0,0
0,0,0.277948376256973,0.0842222629580647,1,0
1,1,0.867662770207971,3.02083100774325,1,1
0,0,0.208588694687933,0.744545200141147,1,1
0,0,0.270867658779025,2.94886355288327,0,0
0,0,0.961882735835388,3.33931932924315,0,0
0,1,0.658409164519981,3.3814608422108,1,0
0,0,0.80732798227109,3.35337563883513,0,0
0,0,0.987358134007081,0.836488648783416,1,0
0,0,0.860244347946718,3.52755575207993,0,0
1,0,0.736321461386979,0.302864838158712,1,1
0,1,0.185269364854321,2.29115544236265,0,0
0,1,0.781205646228045,3.80736402818002,0,0
0,0,0.966692623216659,3.14793291501701,0,0
1,0,0.928697489900514,1.40065774670802,1,0
1,1,0.815539705799893,2.63542693690397,1,1
1,0,0.163968668319285,1.42802926478907,0,1
0,0,0.0873714329209179,0.651323202764615,1,1
1,0,0.105661385925487,4.90172944264486,0,1
1,0,0.389879391528666,0.42040585889481,0,0
1,1,0.761786949355155,4.35650624684058,1,1
0,0,0.790859106462449,3.78927434794605,0,0
0,1,0.139750439673662,2.95510404044762,0,1
1,0,0.981019015191123,2.02547220396809,0,0
0,1,0.971931266598403,4.99761880026199,0,0
0,1,0.301522793481126,4.24830918316729,0,0
0,0,0.651080660754815,0.34953550202772,0,0
0,1,0.685302927624434,0.184288036543876,1,0
0,1,0.509413445135579,4.4848441274371,0,1
0,0,0.0146951735951006,1.38781310408376,0,0
0,1,0.118658481398597,2.3977747594472,0,0
1,1,0.416041694581509,2.05823103431612,1,1
0,1,0.764046449447051,0.505815104115754,0,0
0,0,0.529797906754538,2.37889569951221,0,0
0,1,0.144768066471443,1.43049031845294,0,0
1,0,0.194087620591745,3.89852487714961,0,0
1,0,0.669144163839519,1.04832114069723,1,0
0,0,0.309908880386502,4.59362365538254,0,1
1,0,0.139756796881557,3.11390343355015,0,1
1,0,0.529551826417446,4.51631741132587,0,1
1,1,0.0689802600536495,2.40978506975807,1,1
1,1,0.273162422934547,2.18801609240472,1,1
0,0,0.612838947447017,2.79789017746225,1,0
0,0,0.560070716543123,2.61737939203158,0,0
1,1,0.244378599105403,2.04234984237701,1,1
1,0,0.818747702520341,1.85522394371219,0,0
0,1,0.449869377072901,1.84603591216728,0,1
0,1,0.0792867299169302,2.54672004608437,0,0
0,1,0.653776860097423,0.671367769828066,0,0
1,1,0.0174482432194054,2.13809308363125,1,1
1,0,0.988659812835976,4.08689519623294,0,0
1,1,0.593565857736394,1.48298867745325,1,1
0,1,0.139708280563354,4.56815094104968,0,1
1,1,0.42889546835795,4.61039780755527,0,1
1,0,0.56594642973505,2.21906888531521,0,1
1,0,0.290649672504514,2.12663174024783,0,0
1,1,0.821666257688776,3.96536921267398,0,1
0,1,0.953778835246339,2.98997921054251,0,1
0,1,0.402737109223381,3.12830248381943,1,1
0,0,0.996356317773461,3.12639544485137,0,0
0,1,0.591861955588683,4.01187070645392,0,1
0,1,0.66075821663253,1.56790080131032,0,0
0,0,0.938394406577572,0.0851587543729693,1,0
0,0,0.194312828825787,0.768441305262968,1,1
1,1,0.804877144983038,2.73512903368101,1,1
0,0,0.787339930189773,1.25666396692395,0,0
1,0,0.0792033323086798,0.696126956027001,1,0
0,0,0.661609772359952,1.58101218403317,1,0
1,1,0.36739769205451,2.66272795503028,0,1
0,1,0.160697313956916,2.64531381777488,1,1
0,1,0.819810756947845,4.12156090256758,0,0
1,0,0.186805565608665,4.97352234087884,0,1
1,0,0.381875844439492,2.84184551332146,0,0
0,1,0.806537636788562,4.73668408463709,0,0
1,1,0.185075768269598,3.76770643051714,1,1
1,0,0.641220429213718,2.27481683017686,0,0
0,0,0.203439077129588,4.85974712413736,0,0
1,1,0.693060236051679,3.25340684852563,0,1
1,1,0.836230276618153,2.11394060985185,1,1
1,0,0.200016435934231,2.80217568273656,1,0
1,0,0.825967113720253,0.140106928301975,1,0
1,0,0.844712645746768,3.17271602689289,1,0
1,1,0.0612108421046287,0.94184979563579,1,1
1,0,0.935512925265357,3.57860687887296,0,0
1,1,0.223958166316152,2.4073158565443,1,1
1,0,0.08936767000705,2.54014115431346,0,0
1,0,0.428074531024322,3.74506749096327,0,0
1,0,0.079206166556105,1.89412447973154,0,0
0,1,0.187089372426271,0.690031192498282,0,0
1,1,0.856265319278464,1.67237213463522,1,1
1,1,0.135881726630032,1.7068324261345,1,1
0,1,0.564831301104277,4.05240326770581,0,1
0,1,0.0333794266916811,1.01844948949292,0,1
0,0,0.956069327890873,0.837833322584629,0,0
0,1,0.508756470168009,0.706900453660637,0,0
1,0,0.02240837411955,4.45964960614219,0,1
0,0,0.718062267173082,1.4497869159095,1,0
0,1,0.198286697734147,1.7633667238988,1,0
1,0,0.816103715449572,0.274985387222841,0,0
0,0,0.583190572913736,3.43856283812784,1,0
1,1,0.568877923302352,1.39885120093822,1,1
0,1,0.985707564977929,4.52123767696321,0,0
1,1,0.341381794307381,1.59182229544967,0,1
0,0,0.0649919139686972,1.56936433515511,1,0
0,1,0.255543866660446,2.09361593239009,0,0
0,0,0.394349189009517,2.42803891655058,0,1
1,0,0.903613199247047,3.4190473658964,1,0
0,0,0.12250159913674,4.08472600160167,0,1
0,1,0.803442984819412,3.13393371761777,1,0
0,1,0.414211039664224,4.54288567299955,0,1
1,0,0.193394261179492,2.02937369351275,0,1
1,1,0.678697112714872,2.61520854546688,1,1
1,1,0.478302173549309,4.09300221479498,0,1
0,0,0.614259883062914,1.05519002885558,1,0
0,0,0.0882258475758135,3.50598732358776,0,1
0,0,0.959706543944776,1.4548365434166,0,0
1,1,0.912102282745764,3.08138619642705,0,1
1,1,0.573394573526457,0.572947576874867,1,0
0,0,0.819117988925427,4.78033893858083,0,0
0,1,0.559164017671719,0.551621908089146,0,0
0,0,0.546625926392153,0.308386201504618,1,0
1,1,0.83298265771009,1.06261822395027,1,1
1,0,0.629743017023429,3.06509021553211,0,0
1,0,0.239989847643301,0.368714856449515,1,0
1,1,0.863072938052937,4.70750053180382,1,1
0,0,0.360936012351885,0.250371851725504,1,0
0,1,0.0880328987259418,4.06293307431042,0,0
1,0,0.327342173317447,0.287413160549477,1,0
1,0,0.59513499494642,3.04986009257846,0,0
0,1,0.434662677813321,2.34556259238161,0,1
0,1,0.982426720438525,2.14470414910465,0,0
0,0,0.0353397098369896,4.75172021309845,0,1
1,1,0.361006990540773,2.34596965252422,1,1
0,1,0.238827652530745,1.04472173610702,0,0
1,1,0.441252012969926,4.84619035152718,0,1
0,0,0.279885307652876,3.87352078803815,0,0
1,0,0.459952942794189,0.0771020608954132,1,0
0,0,0.605745077831671,0.955872589256614,0,0
0,0,0.206746198935434,1.29594664671458,1,0
0,0,0.847409496316686,0.244713980937377,1,0
0,1,0.258675003424287,1.98241946054623,0,1
1,1,0.507295477902517,1.18627968477085,1,1
0,0,0.749469307949767,3.12913868459873,0,1
0,0,0.556921517476439,0.701115150004625,1,0
1,1,0.791597361443564,1.49287391104735,1,1
0,0,0.623707100050524,3.6958251753822,0,0
0,1,0.240078710950911,1.6822502494324,0,0
0,0,0.692079399712384,1.22243467136286,0,1
1,1,0.20800314983353,0.295714957173914,1,0
0,0,0.59753632848151,4.18829506495968,0,1
1,0,0.636569132097065,4.89387038163841,0,1
1,1,0.322434490313753,0.201410579029471,1,1
1,1,0.324358619283885,0.250236589927226,1,0
0,1,0.14088917337358,4.83597827958874,0,1
1,0,0.886269762879238,0.246506198309362,1,0
0,1,0.207081364700571,3.38388605043292,0,0
1,0,0.00781501224264503,0.959461095044389,1,1
1,1,0.906884384108707,2.90530991391279,1,1
0,1,0.781128999544308,0.718875057063997,1,0
0,1,0.350612086709589,1.58068783581257,0,0
1,1,0.603728341171518,2.69198431051336,0,1
0,0,0.923625281080604,2.53983839880675,0,0
1,1,0.295470779761672,3.95341616123915,0,1
1,1,0.680354202864692,4.99590345891193,0,1
1,0,0.859537317883223,1.00326751242392,0,0
0,1,0.829792796168476,3.96149312146008,0,0
0,1,0.648265535244718,3.51978754508309,0,0
0,1,0.613808527123183,2.46857150807045,0,0
1,1,0.32671666610986,3.32086726906709,0,1
0,1,0.186991629656404,2.1620642428752,0,0
1,1,0.275037927320227,2.89776307181455,1,1
1,1,0.858028567628935,2.12166997720487,1,1
0,1,0.24485616851598,3.41583931702189,0,1
0,1,0.90674133785069,3.80264279316179,0,1
0,0,0.929628544021398,0.590978685067967,0,0
0,1,0.269101532874629,2.84714984241873,0,1
1,1,0.0230402054730803,1.00939242052846,0,1
1,1,0.786495964508504,0.719810803420842,0,0
0,1,0.868438341654837,1.34638912626542,0,0
0,0,0.543312156572938,4.51943422202021,0,0
1,0,0.0378503387328237,1.61636825883761,1,1
1,1,0.095388021087274,1.9352129206527,1,1
1,1,0.964669338893145,1.80700630415231,1,1
1,0,0.214730421779677,4.49045249726623,0,1
1,0,0.900939086917788,2.54482624004595,0,0
0,0,0.994172144914046,3.36469691828825,0,0
0,0,0.656741686630994,3.17177770659328,0,0
1,0,0.482203954597935,4.43410866195336,0,1
1,1,0.0400029765442014,2.21322041470557,0,1
0,1,0.0914685267489403,0.379458836978301,0,0
0,0,0.669454942457378,0.125807157019153,1,0
0,1,0.573149400530383,2.09888769080862,0,0
0,0,0.843902921304107,3.48332105902955,0,0
0,1,0.196978037012741,0.0882212480064481,1,0
0,1,0.148445748724043,3.58571174088866,0,1
1,1,0.0047562827821821,4.70881651970558,0,1
0,1,0.422647475497797,1.15030200453475,0,1
0,1,0.412116205319762,3.98222950636409,0,1
0,0,0.881482986500487,2.27770538302138,1,0
0,1,0.213831550674513,2.65414724592119,0,1
